x,y,z
12.8973,1.505,-0.591304
13.0562,1.44241,-0.598602
13.2883,1.3856,-0.609475
13.3313,1.30745,-0.611167
14.0876,1.03337,-0.646494
14.297,0.960585,-0.656352
14.187,0.865775,-0.650746
14.1082,0.774106,-0.646687
14.0928,0.686551,-0.64572
10.6439,-5.44549,-0.541528
7.90683,-8.11028,-0.511082
7.86316,-8.16512,-0.511517
4.92309,10.2405,-0.647869
4.96174,10.1607,-0.644559
5.01379,10.1095,-0.643175
4.95719,9.84322,-0.627288
5.00249,9.78329,-0.625303
5.04679,9.72229,-0.623257
5.01095,9.51011,-0.61092
5.0292,9.40437,-0.605805
5.04538,9.29701,-0.60057
5.26461,9.56054,-0.620849
5.14643,9.21174,-0.599005
5.18908,9.15567,-0.59732
5.2158,9.0726,-0.59377
11.4801,9.53579,-0.862582
9.10466,7.19262,-0.662372
9.30928,7.1705,-0.671278
9.41031,7.15674,-0.675611
9.01927,6.60091,-0.636676
9.0863,6.56474,-0.638662
9.2761,6.44536,-0.643837
9.08744,6.23195,-0.627168
9.05532,6.0479,-0.619345
7.91372,4.74118,-0.519029
8.23143,4.86312,-0.539249
7.91783,4.61256,-0.515298
8.11501,4.14534,-0.512229
8.18845,4.11969,-0.515479
11.1581,1.93376,-0.645582
11.1649,1.86444,-0.645281
11.249,1.80761,-0.649735
11.3941,1.75927,-0.657919
9.37868,0.63211,-0.52956
3.54852,-8.72276,-0.530583
3.49493,-8.74437,-0.530583
5.21604,10.8438,-0.839989
5.12226,10.4836,-0.813375
5.01673,10.1098,-0.785525
5.01181,9.94607,-0.77469
5.00461,9.78194,-0.763783
3.9192,7.54528,-0.582574
4.96896,9.4251,-0.739496
5.16594,9.65474,-0.76102
5.01858,9.24245,-0.729461
5.07087,9.20362,-0.728806
5.1214,9.16189,-0.727934
5.14899,9.07997,-0.723716
5.18124,9.00757,-0.720299
5.26204,9.01954,-0.724007
4.93921,7.00626,-0.587665
5.94061,8.00257,-0.689322
5.94226,7.90299,-0.683577
6.24878,7.99979,-0.702774
5.94265,7.32569,-0.650419
5.96533,7.26211,-0.647873
5.24553,5.43706,-0.513494
7.50367,6.71156,-0.696666
7.6187,6.73077,-0.703865
7.8139,6.81834,-0.718772
7.34717,6.25383,-0.666125
6.51875,5.41197,-0.580393
6.55106,5.37123,-0.58032
7.47209,6.0503,-0.663653
7.51842,6.01181,-0.664525
9.65931,2.2269,-0.685395
9.72145,2.1785,-0.689031
9.88276,2.15107,-0.700084
9.97286,2.10668,-0.705828
9.364,0.628748,-0.646928
9.37167,0.571523,-0.647219
8.53795,-1.9765,-0.601626
6.87843,-5.23845,-0.593046
6.87222,-5.30066,-0.595445
3.30808,6.46708,-0.577569
3.33898,6.42986,-0.575966
3.31285,6.28496,-0.564069
3.29635,6.16173,-0.554198
3.33409,6.14138,-0.554198
4.15786,7.54775,-0.692148
5.19497,5.4525,-0.600181
5.22418,5.41622,-0.599675
5.2413,5.36766,-0.597735
5.27764,5.33894,-0.598156
6.61263,4.35651,-0.633003
6.66514,4.33269,-0.635618
6.41184,3.6292,-0.586344
8.3949,2.54318,-0.705226
8.49155,2.51567,-0.712398
8.57,2.48181,-0.717967
8.68478,2.45739,-0.726742
8.78518,2.42767,-0.734251
8.54973,-1.97842,-0.705564
1.68231,7.6888,-0.72985
1.71875,7.63075,-0.725094
1.76621,7.62297,-0.725386
1.8088,7.59456,-0.723638
1.85773,7.59299,-0.724609
1.90259,7.57469,-0.72393
1.93042,7.49059,-0.71665
3.26624,6.10089,-0.637156
4.42199,6.03115,-0.691608
4.36987,4.81483,-0.59639
5.06048,5.50774,-0.691705
5.07995,5.46128,-0.689667
5.34771,4.38277,-0.636574
5.36057,4.3386,-0.634827
7.08468,3.13491,-0.717815
7.41076,2.80104,-0.734898
7.46326,2.76868,-0.738586
7.80288,2.67877,-0.766831
3.04434,-5.70489,-0.592896
2.9926,-5.69175,-0.589402
3.52573,5.1351,-0.643175
4.26331,4.878,-0.670457
4.28723,4.84505,-0.669478
4.33081,4.8342,-0.671761
6.4235,3.13226,-0.743499
6.43991,3.0915,-0.743173
6.46685,3.05575,-0.744151
6.50711,3.02607,-0.746759
6.57889,3.01049,-0.753172
6.70623,2.96977,-0.764042
6.77992,2.95278,-0.770672
6.84543,2.93147,-0.776324
6.90086,2.90522,-0.78078
7.12025,2.84445,-0.800454
7.65517,2.68305,-0.84904
3.03271,-5.67863,-0.666
3.00244,-5.70593,-0.667087
2.41017,5.51811,-0.695912
2.4468,5.50957,-0.69676
2.43229,5.30048,-0.672801
4.38662,4.27434,-0.708497
4.42921,4.26318,-0.71128
5.83051,3.20395,-0.77287
5.89021,3.18986,-0.778437
5.93769,3.16862,-0.782309
6.16709,3.09908,-0.803242
6.22514,3.08056,-0.808566
6.28764,3.06362,-0.814496
1.98998,5.06354,-0.690525
2.01218,5.02915,-0.687339
2.22017,5.17682,-0.716284
2.24595,5.14948,-0.714292
2.26665,5.11114,-0.710707
2.28625,4.98923,-0.696899
5.46877,3.27653,-0.815733
5.51693,3.25954,-0.820114
5.56851,3.24409,-0.825027
5.61926,3.22763,-0.829807
5.97544,3.14557,-0.86632
6.02367,3.1239,-0.870702
6.08068,3.10626,-0.876411
4.4624,1.56507,-0.595193
4.22163,3.77398,-0.791631
4.2195,3.72573,-0.7867
4.26539,3.71994,-0.791196
4.88525,3.4355,-0.837031
5.07178,3.38378,-0.855307
5.11723,3.36893,-0.859658
5.14776,3.34394,-0.861399
5.19317,3.32831,-0.86575
5.24945,3.31912,-0.871987
5.35298,3.29335,-0.882866
5.38409,3.26712,-0.884751
4.45522,1.59036,-0.654997
4.44249,1.55514,-0.651516
3.69849,-1.50886,-0.547082
3.70287,-1.53721,-0.549258
3.61861,3.84647,-0.79964
3.63806,3.8199,-0.7987
3.658,3.79395,-0.797916
3.69225,3.78275,-0.800424
3.73275,3.77758,-0.804344
4.24461,3.615,-0.846361
4.27956,3.59969,-0.849026
4.64548,3.48845,-0.883517
4.67711,3.46753,-0.885555
4.723,3.45684,-0.890416
4.76894,3.44573,-0.895276
4.82698,3.44278,-0.902488
4.86336,3.4239,-0.905466
4.90456,3.40808,-0.909386
4.42396,1.58214,-0.707141
4.43545,1.55562,-0.707454
4.45612,1.53223,-0.709336
3.71387,-1.51232,-0.597866
3.70361,-1.5347,-0.597709
2.78475,4.10478,-0.808995
2.81937,4.10142,-0.81186
2.84392,4.08324,-0.811691
4.42344,1.6088,-0.765694
4.41466,1.575,-0.762324
4.42331,1.54756,-0.762155
4.46722,1.53223,-0.768389
3.71814,-1.51762,-0.647583
3.69693,-1.53549,-0.645392
3.08778,3.90287,-0.871616
3.1172,3.89076,-0.873236
3.15217,3.88531,-0.876476
3.1822,3.87349,-0.878276
3.21345,3.86297,-0.880436
3.24343,3.8507,-0.882236
3.27083,3.83522,-0.883316
3.30459,3.82699,-0.886196
3.44378,3.79573,-0.898796
3.48098,3.78974,-0.902576
3.5102,3.77479,-0.904196
4.43126,1.61373,-0.823915
4.4105,1.5756,-0.817974
4.39966,1.54135,-0.814014
4.4416,1.52551,-0.820315
4.51894,1.52113,-0.833455
3.7076,-1.51127,-0.693592
3.70098,-1.53512,-0.694132
3.69943,-1.48358,-0.739837
3.68935,-1.50588,-0.739645
3.68911,-1.53225,-0.741564
3.6932,-1.56058,-0.744441
3.65872,2.74359,-0.908427
3.67549,2.72109,-0.908427
3.71306,-1.48849,-0.789696
3.67847,-1.50089,-0.784013
3.67733,-1.52681,-0.78584
1.48892,1.78619,-0.642262
1.49799,1.77482,-0.641416
1.52007,1.77873,-0.646489
1.66058,2.02019,-0.758997
1.4747,1.77186,-0.664214
1.48369,1.76058,-0.663337
1.49323,1.74999,-0.662751
1.5227,1.7625,-0.671528
1.46241,1.77642,-0.691355
1.47023,1.76376,-0.689838
1.48226,1.75616,-0.690445
1.49795,1.75283,-0.692872
1.56289,1.80632,-0.719265
1.45954,1.77444,-0.718007
1.4704,1.76545,-0.718007
1.48243,1.75785,-0.718634
1.49257,1.748,-0.71832
1.50327,1.7388,-0.71832
1.60273,1.83098,-0.762884
1.44991,1.78343,-0.746691
1.45181,1.76354,-0.741825
1.46321,1.75532,-0.742149
1.47517,1.74776,-0.742798
1.48403,1.73651,-0.741825
1.49465,1.72738,-0.741825
1.63791,1.86979,-0.810925
1.46644,1.80528,-0.783658
1.45174,1.76495,-0.769276
1.46073,1.75384,-0.768273
1.47207,1.74557,-0.768607
1.48153,1.73507,-0.767938
1.49153,1.72523,-0.767604
1.50209,1.71605,-0.767604
1.43562,1.76647,-0.794182
1.44405,1.75472,-0.792802
1.45539,1.74655,-0.793147
1.46608,1.73759,-0.793147
1.47793,1.72999,-0.793837
1.49098,1.72373,-0.795216
1.5417,1.76047,-0.817628
2.09483,1.37835,-0.909379
2.09855,1.36242,-0.90725
2.10608,1.34901,-0.906896
2.11748,1.33806,-0.908315
2.12485,1.32455,-0.90796
2.13692,1.31393,-0.909734
2.03382,1.31881,-0.906622
2.03874,1.3043,-0.905163
2.0467,1.29177,-0.905163
0.800782,-2.20584,-0.876364
0.775497,-2.22078,-0.878551
