x,y,z
11.5034,13.3344,-0.596693
12.4915,13.6122,-0.627786
12.5972,13.5594,-0.628972
12.7829,13.5911,-0.634364
12.8688,13.5153,-0.634508
11.8404,12.2834,-0.576923
11.8345,12.1276,-0.572753
11.9017,12.0476,-0.572393
12.6793,12.6782,-0.608196
12.8589,12.546,-0.609454
12.9695,12.4995,-0.611143
12.2678,11.679,-0.572501
12.241,11.511,-0.567648
12.4622,11.5758,-0.575053
12.4005,11.3775,-0.568583
12.0998,10.9657,-0.55061
13.6665,12.2336,-0.623005
12.8444,11.3565,-0.579942
12.9507,11.3097,-0.581703
13.0902,11.2907,-0.585046
12.6397,10.7676,-0.560495
13.2484,11.1466,-0.586017
12.5433,10.4226,-0.549855
12.0585,9.89536,-0.524333
12.963,10.5051,-0.563407
12.9437,10.3586,-0.559561
12.6205,9.97347,-0.541839
12.8855,10.0551,-0.551149
13.1401,10.1246,-0.55992
13.1757,10.0239,-0.558734
13.1467,9.87501,-0.554672
13.1412,9.74535,-0.551724
12.971,9.49629,-0.54148
12.5446,9.06647,-0.519984
13.2261,9.31404,-0.54511
12.5822,8.74562,-0.514412
12.8029,8.78302,-0.521709
12.9769,8.44165,-0.520092
13.4397,8.62581,-0.537669
13.1758,8.34271,-0.52419
13.2165,8.25536,-0.523758
13.2408,8.04636,-0.520559
13.6136,7.71128,-0.526023
13.7711,7.14423,-0.521278
13.7951,7.04959,-0.520487
13.9207,6.7936,-0.520415
14.1964,6.82057,-0.529761
14.181,6.70642,-0.527497
14.4176,6.60305,-0.533644
14.5535,6.55756,-0.537418
14.609,6.47502,-0.538029
14.7062,6.41042,-0.540294
14.7563,6.32479,-0.540725
14.629,6.16428,-0.534255
14.6897,6.08396,-0.535153
14.7425,6.00011,-0.535764
14.9173,5.96482,-0.54112
14.935,5.86587,-0.540401
15.0378,5.80002,-0.542989
15.1227,5.72639,-0.544895
15.2812,5.67945,-0.54964
15.0097,5.47396,-0.537921
15.2857,5.46861,-0.547195
15.4538,5.42202,-0.552335
15.4745,5.32287,-0.551868
15.5041,5.22686,-0.55176
15.5899,5.1495,-0.553809
15.6098,5.05005,-0.553378
15.6824,4.96745,-0.55496
15.7164,4.87232,-0.555103
15.9172,4.82771,-0.561538
16.0845,4.77087,-0.566714
16.1509,4.68294,-0.568116
16.2938,4.61616,-0.572393
16.3305,4.5185,-0.572717
16.4563,4.44479,-0.576383
16.5093,4.35061,-0.577354
16.5822,4.26116,-0.579079
16.7554,4.19624,-0.584543
16.807,4.09974,-0.585514
16.9505,4.0247,-0.589899
16.9963,3.92557,-0.59069
17.1137,3.84222,-0.594141
17.216,3.75439,-0.597052
17.3003,3.66172,-0.599317
17.3978,3.57097,-0.602085
17.588,3.49767,-0.608267
17.773,3.42123,-0.614271
17.9725,3.34539,-0.620813
18.0055,3.23735,-0.62128
17.9117,3.10717,-0.617146
18.0054,3.00973,-0.619878
18.0117,2.89729,-0.619447
17.9916,2.78092,-0.618081
17.8383,2.53351,-0.611323
17.8248,2.42011,-0.61028
17.7819,2.30325,-0.608196
17.8066,2.19544,-0.608591
17.8544,2.09021,-0.609849
17.865,1.98039,-0.609777
17.8678,1.8698,-0.609454
17.8312,1.75543,-0.607728
17.9789,0.550971,-0.610245
18.2617,0.447493,-0.620309
18.5719,0.341078,-0.631381
18.8014,0.229898,-0.639576
16.3027,-0.300808,-0.549747
5.53106,14.5873,-0.717872
6.79515,17.5954,-0.875659
4.52328,11.501,-0.561004
4.58522,11.4517,-0.559892
7.02217,16.9343,-0.850046
7.19254,15.9443,-0.809355
