x,y,z
4.59051,0.621113,-0.808614
4.53082,0.584756,-0.796914
4.54116,0.557783,-0.798174
4.52593,0.527745,-0.794754
4.54277,0.501475,-0.797274
2.80837,-1.75616,-0.567049
2.80751,-1.77968,-0.569209
3.84888,2.84906,-0.89676
3.88055,2.83581,-0.900213
2.81923,-1.74114,-0.608429
2.76356,-1.7303,-0.59807
2.74958,-1.74512,-0.597302
2.77239,-1.71141,-0.635854
2.74607,-1.71852,-0.631998
2.7272,-1.73009,-0.629968
2.73795,-1.76057,-0.635245
2.78261,-1.74155,-0.683292
2.79332,-1.77218,-0.688884
2.75043,-1.72059,-0.712733
2.76039,-1.75048,-0.718382
2.75254,-1.69933,-0.752119
2.73795,-1.71361,-0.75093
2.73886,-1.73766,-0.75426
2.75512,-1.77176,-0.762109
2.75547,-1.69964,-0.791011
2.73021,-1.70727,-0.786534
2.7205,-1.72451,-0.786783
2.72779,-1.75269,-0.792254
1.50136,1.33976,-0.599435
1.52956,1.34817,-0.607929
1.53565,1.33688,-0.607019
1.55249,1.3349,-0.610659
1.50248,1.34214,-0.624486
1.5114,1.33352,-0.6248
1.52099,1.32547,-0.625428
1.53557,1.32168,-0.628252
1.52088,1.37406,-0.66137
1.49543,1.33446,-0.645799
1.505,1.32651,-0.646447
1.51739,1.32098,-0.648394
1.52619,1.31226,-0.648718
1.50403,1.34352,-0.673954
1.51224,1.33427,-0.673954
1.51969,1.32434,-0.673619
1.52707,1.31438,-0.673285
1.54014,1.30925,-0.675626
1.5222,1.30928,-0.695567
0.749103,2.30337,-0.905892
0.765566,2.3058,-0.908809
0.797282,-2.19621,-0.872354
