x,y,z
10.0377,11.3469,-0.876182
7.35425,5.38243,-0.512289
11.3865,2.84968,-0.670496
6.99304,-6.7429,-0.548516
5.64246,8.0041,-0.676669
5.72624,8.01803,-0.681032
5.75838,7.95931,-0.678923
5.82774,7.95198,-0.681468
5.88534,7.92809,-0.682559
5.95245,7.91654,-0.684813
6.01058,7.89257,-0.685977
6.06559,7.86422,-0.686777
5.30249,6.53634,-0.576321
5.81183,6.90073,-0.620459
6.16518,6.88041,-0.636239
6.8016,7.40591,-0.695793
6.49007,4.27472,-0.529274
6.50865,4.22993,-0.528619
6.53868,4.1926,-0.528983
6.42775,4.06601,-0.517203
6.43142,4.01329,-0.515385
6.59527,4.00395,-0.525202
7.52866,-1.45331,-0.521711
6.98263,-6.7362,-0.670052
3.05465,6.35146,-0.55926
5.84916,4.22456,-0.573435
6.09288,4.28779,-0.593347
6.06833,4.21509,-0.588116
6.04641,4.1451,-0.583222
6.06017,4.1001,-0.582041
5.89938,3.53309,-0.544748
8.30974,2.8553,-0.706492
9.56349,2.76947,-0.805546
7.41819,1.19084,-0.598663
7.42536,1.1453,-0.598663
7.47596,-1.44224,-0.607184
3.95738,-5.2051,-0.516145
5.24933,2.88445,-0.546404
5.27306,2.85551,-0.547083
7.17863,2.86537,-0.716068
7.23036,2.83472,-0.719659
7.39714,1.18523,-0.69287
7.40526,1.13997,-0.692967
7.37667,1.08928,-0.689473
7.53328,-1.40767,-0.709662
7.51473,-1.45198,-0.708691
3.93062,-5.17339,-0.595905
3.7273,3.96061,-0.556763
3.58169,3.71353,-0.526221
3.70164,3.47885,-0.517525
3.93752,3.35231,-0.527525
3.94432,3.31657,-0.525568
3.9623,3.2904,-0.525242
3.98702,3.26981,-0.525895
5.27862,2.90292,-0.620784
5.29633,2.87048,-0.620784
6.19615,2.9745,-0.713608
6.39718,2.83294,-0.727086
6.47916,2.82181,-0.734803
6.6773,2.81112,-0.754259
3.9586,-5.14092,-0.671544
3.92879,-5.16749,-0.67187
3.55333,3.77285,-0.593665
3.60324,3.34229,-0.560994
3.62368,3.32012,-0.560994
3.64472,3.29849,-0.561115
3.67007,3.2807,-0.561962
3.92182,3.33633,-0.589551
3.94374,3.31348,-0.589793
5.31554,2.92085,-0.701237
5.62521,2.82666,-0.729309
5.78707,2.81962,-0.746613
6.05132,2.81179,-0.775291
3.95428,-5.13877,-0.7523
3.92087,-5.16057,-0.751937
3.5153,3.73667,-0.648967
3.63384,3.33329,-0.622279
3.6557,3.31226,-0.622544
3.67521,3.28911,-0.622412
4.20063,2.88095,-0.644054
4.21002,2.84956,-0.642726
4.2538,2.84129,-0.646975
4.28522,2.82441,-0.649232
5.11931,2.81649,-0.744432
5.33342,2.80764,-0.769128
5.40774,2.80452,-0.777759
5.48929,2.8042,-0.787451
3.68841,3.2971,-0.686762
4.2587,2.84109,-0.712
4.31902,2.84321,-0.719543
4.46187,2.85942,-0.738399
4.48184,2.83358,-0.738834
4.51761,2.81754,-0.742025
1.51467,3.25291,-0.530921
1.54959,3.17389,-0.521984
1.6019,3.1334,-0.519946
1.77145,3.36252,-0.564628
1.79485,3.35681,-0.565569
1.82907,3.37091,-0.570116
1.90308,3.45652,-0.587675
2.05006,3.61763,-0.621382
1.90372,3.00544,-0.526061
4.02121,2.90554,-0.748844
4.00519,2.85673,-0.742259
4.04121,2.84517,-0.745865
4.47526,2.79457,-0.798857
1.38675,3.65105,-0.628712
1.4173,3.66362,-0.632587
1.56318,3.19467,-0.569067
1.63711,3.29449,-0.589959
1.6067,3.18404,-0.570751
1.71559,3.34873,-0.604281
1.82702,3.51307,-0.637979
1.8579,3.46779,-0.633598
1.87302,3.44507,-0.631408
1.74649,2.94798,-0.546826
1.85688,3.00677,-0.565191
1.9558,3.12401,-0.591139
1.98285,3.12444,-0.593666
3.60134,2.87685,-0.749013
3.61429,2.85104,-0.748002
4.02766,2.79435,-0.799055
4.07807,2.79242,-0.805963
4.12698,2.78888,-0.812534
0.973166,2.88187,-0.517548
0.987625,2.86655,-0.515748
1.00552,2.86136,-0.515928
1.03269,2.88199,-0.521148
1.06926,2.92734,-0.531228
1.12638,2.9701,-0.542208
1.40947,3.58307,-0.665511
1.15065,2.82315,-0.518808
1.16607,2.81149,-0.517908
1.18139,2.79975,-0.517008
1.19932,2.79426,-0.517368
1.21565,2.78504,-0.517008
1.23072,2.77304,-0.516108
1.61074,3.45602,-0.658671
1.60584,3.23571,-0.62195
1.80134,2.96079,-0.595129
2.03744,3.30296,-0.671091
2.0495,3.1896,-0.654711
1.73784,2.63308,-0.538248
1.73209,2.58966,-0.531048
1.74242,2.57084,-0.529248
1.75984,2.56254,-0.529788
1.77609,2.5525,-0.529968
1.79002,2.53914,-0.529428
1.7987,2.5185,-0.527268
3.20727,2.86838,-0.748313
3.22112,2.84539,-0.747413
3.25408,2.83915,-0.751193
3.3962,2.81938,-0.768653
3.43017,2.8122,-0.772613
3.46342,2.8041,-0.776394
3.58272,2.79309,-0.792234
3.62863,2.79325,-0.798894
3.67233,2.79117,-0.805014
0.94915,2.86294,-0.550302
0.966699,2.85706,-0.550302
0.985811,2.85572,-0.551262
1.0082,2.8635,-0.554139
1.04728,2.91731,-0.566609
1.06651,2.91452,-0.567376
1.15906,2.88954,-0.569294
1.15713,2.83421,-0.559127
1.17449,2.82706,-0.559127
1.18991,2.81528,-0.558168
1.21258,2.82055,-0.560853
1.85344,3.12865,-0.671543
1.8901,3.01899,-0.656964
1.97482,3.02891,-0.667515
1.76353,2.66867,-0.585984
1.73457,2.5901,-0.570062
1.74933,2.57778,-0.569678
1.76289,2.56376,-0.568911
1.77859,2.5529,-0.568911
1.79478,2.54274,-0.569102
1.83774,2.57001,-0.578311
2.95945,2.84699,-0.763433
2.9797,2.83148,-0.764201
3.23477,2.78499,-0.795086
3.26899,2.77972,-0.799499
3.35194,2.78013,-0.811968
3.73636,2.73039,-0.865299
1.02151,2.96152,-0.609875
1.01788,2.89331,-0.596277
1.04488,2.91282,-0.60196
1.0809,2.95601,-0.61292
1.12961,2.97548,-0.620226
1.18017,2.94418,-0.617994
1.15382,2.8281,-0.593639
1.16777,2.81282,-0.591812
1.18615,2.80831,-0.592421
1.6496,3.37273,-0.738754
1.66678,3.35553,-0.73713
1.90941,2.96936,-0.692276
1.96514,2.97512,-0.699583
1.75401,2.62046,-0.614137
1.74971,2.57967,-0.606628
1.76329,2.56565,-0.605816
1.78068,2.5572,-0.606425
1.79521,2.54462,-0.606019
1.82218,2.54949,-0.610078
2.80121,2.79653,-0.780969
2.83156,2.79235,-0.784825
2.89455,2.78522,-0.793147
2.93359,2.78832,-0.799438
2.96563,2.78434,-0.8037
3.29176,2.76503,-0.851599
0.992587,2.87699,-0.630598
1.00698,2.86163,-0.628447
1.0209,2.84529,-0.626081
1.04336,2.85273,-0.629308
1.13365,2.82754,-0.631243
1.14065,2.79521,-0.625221
1.18248,2.8477,-0.639416
1.76717,2.60507,-0.653611
1.76653,2.57003,-0.647159
1.77948,2.55513,-0.646084
1.79681,2.54656,-0.646729
1.85157,2.59032,-0.661569
2.23224,2.85552,-0.758568
2.24608,2.83717,-0.757278
2.44622,2.79633,-0.77857
2.46981,2.78858,-0.780721
2.49795,2.78574,-0.784378
2.78401,2.77959,-0.826748
2.81978,2.78097,-0.832555
2.85568,2.78203,-0.838362
2.88465,2.77597,-0.842018
3.0167,2.76373,-0.861375
3.0488,2.75893,-0.865891
2.2762,-1.56473,-0.568656
2.289,-1.59428,-0.574678
2.27758,-1.60717,-0.574248
1.0354,3.06433,-0.710473
1.05579,3.00269,-0.698497
1.06039,2.95764,-0.689006
1.16065,2.84625,-0.673188
1.82503,2.69169,-0.71454
1.76924,2.57527,-0.684938
1.78445,2.56356,-0.684712
1.79846,2.55018,-0.684034
1.90017,2.65956,-0.718382
2.06286,2.81357,-0.769451
2.18898,2.80116,-0.784818
2.21278,2.79608,-0.787303
2.2366,2.79081,-0.789789
2.43261,2.78165,-0.817357
2.46061,2.77907,-0.821199
2.48933,2.77698,-0.825266
2.51941,2.77608,-0.829786
2.54958,2.77491,-0.834305
2.57983,2.77348,-0.838825
2.60481,2.76611,-0.841536
2.63317,2.76206,-0.845378
2.65615,2.75215,-0.847412
2.31675,-1.59159,-0.612175
2.29095,-1.59464,-0.607656
2.29307,-1.61709,-0.611046
1.05373,2.93692,-0.724052
1.15577,2.8323,-0.709067
1.72684,2.83594,-0.77305
1.74166,2.82115,-0.771861
1.76357,2.81783,-0.774002
1.77874,2.80367,-0.77305
1.81779,2.78896,-0.775191
1.83326,2.77532,-0.774477
1.84593,2.75756,-0.772575
1.8541,2.73332,-0.768769
1.83344,2.66745,-0.752595
1.78431,2.56207,-0.724528
1.80279,2.55504,-0.725717
2.13806,2.76983,-0.816816
2.16936,2.77503,-0.822524
2.199,2.77766,-0.827519
2.22633,2.77701,-0.831563
2.25312,2.77536,-0.835368
2.27812,2.77124,-0.838461
2.30502,2.76916,-0.842266
2.33073,2.76536,-0.845596
2.359,2.76431,-0.849878
2.39052,2.7667,-0.855348
2.60715,2.73396,-0.88508
2.62928,2.7235,-0.886983
2.6439,2.70523,-0.886269
2.6625,2.69103,-0.886983
2.29835,-1.57994,-0.642943
2.28861,-1.59401,-0.642943
2.27878,-1.60803,-0.642943
2.27125,-1.62367,-0.643657
1.24675,2.90472,-0.771364
1.38139,2.827,-0.767634
1.39613,2.81326,-0.766142
1.4186,2.81502,-0.769126
1.5618,2.79378,-0.781561
1.58321,2.79173,-0.783799
1.60756,2.79455,-0.787529
1.62907,2.79217,-0.789767
1.65209,2.79212,-0.792752
1.67368,2.7894,-0.79499
1.69378,2.78405,-0.796482
1.71388,2.77855,-0.797974
1.84322,2.68392,-0.795736
1.77998,2.55808,-0.759925
1.79731,2.54949,-0.760671
1.87091,2.61959,-0.786286
2.10299,2.76129,-0.850945
2.12877,2.75984,-0.854675
2.15461,2.75817,-0.858406
2.26592,2.75835,-0.876311
2.29334,2.75705,-0.880539
2.3177,2.75182,-0.883523
2.34208,2.74639,-0.886508
2.36459,2.73856,-0.888746
2.18175,1.2703,-0.607975
2.17606,1.24918,-0.603996
2.18284,1.23532,-0.603747
2.18531,1.21908,-0.602255
2.24141,-1.51908,-0.654977
2.25678,-1.57027,-0.665671
2.28273,-1.6092,-0.676862
1.0085,2.80763,-0.762847
1.20279,2.7964,-0.779227
1.22456,2.79959,-0.782347
1.24838,2.80702,-0.786767
1.36358,2.78519,-0.794567
1.38108,2.77764,-0.794827
1.40114,2.77514,-0.796647
1.54541,2.75961,-0.811207
1.56613,2.7568,-0.813287
1.58879,2.75718,-0.816407
1.61006,2.75488,-0.818747
1.63333,2.75575,-0.822127
1.65866,2.75975,-0.826547
1.6831,2.76189,-0.830447
1.70864,2.76548,-0.834867
1.7748,2.54651,-0.795347
1.78761,2.53163,-0.794047
1.8031,2.52061,-0.794047
2.1177,2.74147,-0.892327
2.16031,1.25528,-0.632328
2.16295,1.23911,-0.630768
2.17807,1.2301,-0.633108
2.1957,1.22235,-0.636228
2.31196,-1.61146,-0.718387
2.29572,-1.62116,-0.716307
1.01007,2.71217,-0.773973
1.02157,2.69242,-0.769909
1.03877,2.6879,-0.77045
1.06088,2.69581,-0.774785
1.09752,2.6915,-0.777495
1.11475,2.68649,-0.778037
1.12897,2.67428,-0.776411
1.14764,2.67261,-0.778037
1.31283,2.77121,-0.82247
1.33482,2.77351,-0.825721
1.54233,2.75785,-0.848751
1.80412,2.59182,-0.848209
1.80969,2.46836,-0.820845
2.16358,1.25922,-0.663972
2.16709,1.24353,-0.662618
2.17803,1.2321,-0.663701
2.18471,1.21825,-0.663431
2.29085,1.25905,-0.69513
2.29344,-1.57557,-0.742544
2.30506,-1.60446,-0.749859
2.36124,-1.66518,-0.772618
1.01114,2.76005,-0.822639
1.03107,2.76188,-0.825175
1.04868,2.7573,-0.825739
1.06107,2.73918,-0.822075
1.08103,2.74065,-0.824611
1.09961,2.73842,-0.826021
1.12074,2.74228,-0.829403
1.14417,2.7513,-0.834476
1.1629,2.74865,-0.835885
1.41227,2.75385,-0.868296
1.43622,2.75875,-0.872806
1.45581,2.75498,-0.874497
1.47767,2.75529,-0.877597
1.49867,2.75376,-0.880134
1.52064,2.75376,-0.883234
2.15405,1.26888,-0.693556
2.15848,1.25371,-0.692429
2.16446,1.23949,-0.691865
2.17454,1.2276,-0.692711
2.18706,1.21703,-0.694402
2.28531,1.25346,-0.72484
2.44173,-1.63652,-0.822639
2.276,-1.56633,-0.77078
2.26398,-1.57862,-0.769935
2.26209,-1.59802,-0.772753
2.29673,-1.64368,-0.788818
2.27106,-1.64648,-0.783181
1.00872,2.75871,-0.857582
1.02463,2.74978,-0.856705
1.04284,2.74701,-0.857875
1.05933,2.73967,-0.857582
1.07822,2.73846,-0.859337
1.09785,2.73889,-0.861678
1.11681,2.73741,-0.863433
1.13798,2.74111,-0.866943
1.15738,2.74024,-0.868991
1.48343,2.72954,-0.909362
1.50061,2.72122,-0.909654
2.16086,1.27494,-0.726525
2.15541,1.25397,-0.721844
2.16141,1.23977,-0.721259
2.16648,1.22507,-0.720382
2.17479,1.21222,-0.720674
2.19895,1.20806,-0.726525
2.33691,-1.56416,-0.81926
2.25563,-1.59127,-0.803463
2.25827,-1.61398,-0.808143
0.899423,2.76633,-0.884904
0.921777,2.77704,-0.890364
0.93941,2.77314,-0.890971
0.958274,2.77272,-0.892791
0.96894,2.74882,-0.886724
0.993193,2.76345,-0.893701
1.01242,2.76356,-0.895825
1.0257,2.74748,-0.892488
1.04423,2.74559,-0.894005
1.06243,2.74268,-0.895218
1.07854,2.73434,-0.894612
1.09814,2.73475,-0.897039
1.11274,2.72266,-0.895218
1.13052,2.71842,-0.896128
1.1468,2.71056,-0.895825
1.22593,2.71025,-0.905836
1.23577,2.68796,-0.900679
2.1607,1.2728,-0.757186
2.13799,1.24179,-0.745961
2.14722,1.2296,-0.746568
2.15638,1.21734,-0.747175
2.16132,1.20269,-0.746265
2.33654,1.28159,-0.807242
0.971614,2.70571,-0.908813
2.19762,1.2956,-0.801798
2.17187,1.26253,-0.788931
2.1565,1.23597,-0.780144
2.16157,1.22131,-0.779203
2.16653,1.20664,-0.778261
2.27129,1.24676,-0.814979
2.34988,1.27119,-0.841654
2.17354,1.28037,-0.823577
2.15846,1.2537,-0.814493
2.14888,1.23055,-0.80768
2.15557,1.21688,-0.807356
2.16134,1.20271,-0.806707
2.19853,1.20581,-0.818386
2.11439,1.19466,-0.820115
0.793623,-2.31683,-0.857626
0.823038,-2.22446,-0.886207
0.811282,-2.23472,-0.888394
