x,y,z
4.25566,19.5063,-0.681382
4.7772,19.068,-0.67031
4.88814,19.0151,-0.669448
4.993,18.9403,-0.667794
5.09114,18.8427,-0.665314
5.35888,18.4761,-0.655213
5.4602,18.4026,-0.653703
5.56779,18.3516,-0.653056
5.66667,18.2732,-0.651403
6.19907,17.6637,-0.636593
6.24066,17.439,-0.629476
6.39515,17.5309,-0.634472
6.52141,17.5419,-0.636413
6.80946,17.9782,-0.654746
6.93547,17.9771,-0.656327
7.05295,17.9528,-0.657046
7.10879,17.7737,-0.651798
7.16458,17.5993,-0.64673
7.3344,17.7045,-0.652553
7.08695,16.8147,-0.619591
7.18999,16.7709,-0.619591
7.64705,17.5391,-0.651475
7.7606,17.5055,-0.652014
7.80874,17.3264,-0.646838
7.89701,17.2391,-0.645292
7.92081,17.0145,-0.638318
7.99856,16.9096,-0.63609
7.99525,16.6377,-0.627211
8.1533,16.7033,-0.631812
8.24676,16.635,-0.631093
8.38462,16.6555,-0.633969
8.42298,16.4792,-0.628936
8.47284,16.3287,-0.624946
8.67999,16.4798,-0.633214
8.37011,15.6577,-0.601869
8.79818,16.2183,-0.626924
8.80259,15.9916,-0.619842
8.89811,15.9329,-0.619662
9.13019,16.1154,-0.629476
9.23836,16.0755,-0.630159
8.85016,15.1836,-0.595399
9.32,15.7665,-0.622035
9.43301,15.7364,-0.623185
9.52316,15.668,-0.622754
9.57403,15.5361,-0.619662
9.62893,15.4127,-0.61693
9.64953,15.2368,-0.61197
9.72449,15.1487,-0.610748
9.99003,15.3543,-0.622143
10.0747,15.2785,-0.621532
10.1527,15.1932,-0.620525
10.1471,14.9849,-0.614199
10.2564,14.9479,-0.615313
10.3964,14.9545,-0.618368
10.2612,14.5685,-0.604206
10.5588,14.7973,-0.61711
10.6576,14.7436,-0.617613
10.7591,14.6932,-0.618296
10.2948,13.8797,-0.584831
10.3263,13.7451,-0.581631
10.3239,13.5678,-0.576491
10.9951,14.2672,-0.611143
11.1162,14.2428,-0.61312
11.1228,14.0724,-0.608447
11.3795,14.2169,-0.618261
10.6289,13.1135,-0.570416
11.4757,13.9819,-0.613875
11.6609,14.0312,-0.619483
11.4618,13.6206,-0.603559
11.5198,13.5204,-0.602157
11.7194,13.5849,-0.608591
11.8302,13.5443,-0.610101
11.831,13.3787,-0.605643
11.4822,12.8248,-0.582422
11.9406,13.1732,-0.602768
11.9408,13.0121,-0.59849
12.3979,13.3449,-0.61844
12.1139,12.8799,-0.599245
12.1817,12.7937,-0.59867
12.5096,12.9777,-0.61161
12.5862,12.8979,-0.611467
12.2114,12.3612,-0.588246
12.263,12.262,-0.587023
12.8585,12.7005,-0.613336
12.8997,12.5858,-0.611503
12.5248,12.0709,-0.588929
12.9258,12.3053,-0.605176
13.0637,12.2846,-0.608267
13.1871,12.2491,-0.61064
13.2591,12.1653,-0.610496
13.1483,11.9159,-0.60151
13.0261,11.6604,-0.592092
13.2314,11.6987,-0.598526
13.2781,11.5956,-0.59734
13.3801,11.5407,-0.598814
