x,y,z
3.77313,3.46103,-0.774085
3.82357,3.46434,-0.780357
4.02413,3.47007,-0.804814
4.20128,3.49007,-0.828331
2.82687,3.44104,-0.775854
2.84416,3.41909,-0.774773
2.90972,3.32827,-0.769913
3.13208,3.32706,-0.797094
3.18298,3.33982,-0.805194
3.35863,3.35524,-0.829675
3.26646,0.967345,-0.584329
3.27517,0.948104,-0.584869
2.55704,3.3118,-0.778588
2.66228,3.27853,-0.786262
2.69544,3.27806,-0.79029
2.72868,3.2773,-0.794319
2.76518,3.28001,-0.799307
2.79481,3.27418,-0.802184
2.83345,3.27851,-0.807748
3.39869,3.35108,-0.89369
3.43747,3.34797,-0.898678
3.2254,0.974828,-0.619364
3.2332,0.955576,-0.619747
3.22486,0.931628,-0.61687
2.12987,3.35721,-0.784622
2.14566,3.33666,-0.782796
2.28921,3.24466,-0.783608
2.31989,3.24568,-0.787464
2.34379,3.23694,-0.788884
2.52166,3.22562,-0.80918
2.74155,3.25264,-0.842262
2.77735,3.25438,-0.847336
2.81327,3.2558,-0.85241
2.97,3.27132,-0.876359
3.01321,3.27826,-0.883463
3.04928,3.27691,-0.888334
3.23759,0.979218,-0.66163
3.23603,0.957113,-0.660006
3.24184,0.93724,-0.660006
3.24753,0.91733,-0.660006
1.99787,3.19248,-0.789754
2.01742,3.18016,-0.789754
2.03901,3.17101,-0.790615
2.24588,3.1835,-0.81836
2.27502,3.18317,-0.822016
2.30538,3.18418,-0.826102
2.5828,3.22194,-0.869763
2.82804,3.23306,-0.906326
3.27338,1.01194,-0.714908
3.22532,0.975416,-0.702434
3.23218,0.955885,-0.702649
3.23329,0.934677,-0.701573
3.20984,0.906582,-0.694906
1.96087,3.13442,-0.817809
2.36936,3.19029,-0.881985
2.39826,3.18815,-0.885601
3.32364,1.02816,-0.767192
3.20401,0.969673,-0.736686
3.20056,0.947232,-0.734426
3.20725,0.927846,-0.734652
3.21569,0.908944,-0.73533
3.40057,0.938683,-0.77849
2.12931,3.13934,-0.888886
2.16008,3.14303,-0.893881
2.18987,3.14487,-0.8984
3.30582,1.02197,-0.807301
3.20977,0.970708,-0.781137
3.21567,0.950995,-0.781137
3.22051,0.930976,-0.7809
3.24672,0.917013,-0.786132
3.20745,0.992847,-0.821848
3.18845,0.965571,-0.815134
3.1906,0.944889,-0.814139
3.19727,0.925563,-0.814388
3.20568,0.906718,-0.815134
3.25414,0.898889,-0.826573
1.61828,3.064,-0.892587
1.70139,-1.50622,-0.598948
1.66846,-1.49542,-0.590007
1.65641,-1.50304,-0.588923
1.71661,-1.57701,-0.615475
1.71879,-1.50577,-0.630424
1.68151,-1.49147,-0.619433
1.66376,-1.49407,-0.61605
1.65527,-1.5049,-0.616332
1.6785,-1.5449,-0.629297
1.7632,-1.5423,-0.675623
1.67067,-1.47953,-0.641689
1.66299,-1.49103,-0.642274
1.6531,-1.50056,-0.641981
1.65442,-1.52039,-0.646369
1.88706,-1.63268,-0.753242
1.68484,-1.47605,-0.67194
1.66006,-1.47246,-0.665265
1.65454,-1.4858,-0.666782
1.64257,-1.49336,-0.665569
1.66284,-1.5305,-0.67831
1.69678,-1.50371,-0.707964
1.71791,-1.54136,-0.721459
1.66977,-1.51676,-0.704198
1.68342,-1.49315,-0.730146
1.64676,-1.47882,-0.717494
1.849,-1.57885,-0.821118
1.75374,-1.51619,-0.780983
1.71463,-1.50085,-0.766935
1.69481,-1.50196,-0.761918
1.7664,-1.50901,-0.811422
1.72728,-1.49404,-0.79694
1.6764,-1.46815,-0.776596
1.66244,-1.47405,-0.774183
1.65196,-1.48297,-0.773493
1.65673,-1.5057,-0.780389
1.67649,-1.54251,-0.794871
1.70479,-1.58794,-0.813836
1.73235,-1.47869,-0.822103
1.70061,-1.46973,-0.81075
1.67398,-1.46474,-0.801881
1.64956,-1.46134,-0.794075
1.63569,-1.46706,-0.791592
1.6322,-1.4821,-0.79443
1.61963,-1.48892,-0.792656
1.6481,-1.53387,-0.812169
1.70057,-1.60231,-0.844454
1.70115,-1.45383,-0.833711
1.67669,-1.45084,-0.825691
1.65655,-1.45129,-0.819858
1.64622,-1.46019,-0.819129
1.63861,-1.47151,-0.819858
1.63714,-1.48842,-0.823868
1.63826,-1.5079,-0.829337
0.812237,-2.23735,-0.889488
0.802873,-2.25457,-0.894591
