x,y,z
10.0701,8.05267,-0.586907
10.0856,7.96411,-0.584829
10.8059,6.92965,-0.584152
10.9081,6.90114,-0.587583
11.9344,4.68217,-0.583331
14.0469,4.34913,-0.674523
11.8929,-1.9937,-0.546506
10.4514,-4.87034,-0.520941
7.32942,-8.93871,-0.522342
7.2562,-8.96101,-0.520941
7.7217,-11.4143,-0.629821
7.69201,-11.5222,-0.633349
6.57679,-13.2815,-0.680129
6.49211,-13.3153,-0.679791
6.40899,-13.3522,-0.679646
6.29152,-13.3163,-0.675635
4.92987,-13.5332,-0.659928
4.83329,-13.5255,-0.657995
4.75384,-13.5653,-0.658527
4.65591,-13.5517,-0.656352
2.50989,10.0115,-0.585104
2.93613,11.414,-0.673384
3.16624,11.4321,-0.678018
3.19765,11.2761,-0.669473
3.27012,11.2678,-0.670195
3.29459,11.0973,-0.660747
3.2994,10.8686,-0.647628
3.32964,10.7309,-0.640227
3.3912,10.697,-0.639384
3.78734,10.5781,-0.640227
8.0653,9.70141,-0.723452
8.12724,9.6548,-0.723693
8.371,9.4629,-0.724535
8.40692,9.38682,-0.722549
8.42078,9.287,-0.718638
8.45735,9.2131,-0.716833
8.49402,9.13983,-0.715087
10.7789,4.07955,-0.657678
11.868,-1.98689,-0.688308
11.8369,-2.05643,-0.687165
10.4349,-4.85985,-0.656836
7.31911,-8.9221,-0.658581
7.26422,-8.96685,-0.658581
1.88188,9.14561,-0.643438
1.90776,8.99144,-0.632821
1.95225,8.93085,-0.629185
2.00023,8.88853,-0.626931
6.47033,6.78987,-0.646492
7.64262,-0.567429,-0.52142
7.23919,-3.64817,-0.553706
3.52047,6.48465,-0.587272
3.55779,6.45856,-0.58685
3.72873,6.48354,-0.595794
3.76393,6.45279,-0.595035
3.81664,6.45187,-0.597228
6.24406,4.059,-0.593094
6.26046,4.01523,-0.59225
7.63903,-0.519168,-0.610812
7.62378,-0.565145,-0.6098
7.20626,-3.63063,-0.645743
7.61709,-0.519896,-0.706847
7.60185,-0.565739,-0.705682
5.83684,3.49564,-0.705999
5.90526,3.48756,-0.711978
6.00472,3.49678,-0.721869
6.10969,3.50787,-0.732412
6.19858,3.50851,-0.74089
6.29117,3.51012,-0.749803
5.19148,3.46368,-0.722654
5.32539,3.41308,-0.732939
5.52351,3.44521,-0.755446
5.59865,3.44455,-0.76319
5.65956,3.43435,-0.768877
4.64526,3.35638,-0.729429
4.73355,3.37615,-0.740582
5.06403,3.38239,-0.777493
3.88754,3.47519,-0.725925
4.28864,3.34196,-0.758561
4.41986,3.31531,-0.77147
4.47192,3.31169,-0.777272
4.53528,3.31573,-0.785104
4.75913,3.30332,-0.810777
4.89031,3.35012,-0.830504
4.96323,3.35553,-0.839787
3.40808,-2.63039,-0.592627
3.38252,-2.64394,-0.590886
3.44218,3.39911,-0.729247
3.67842,3.29198,-0.744924
3.71557,3.28439,-0.74853
3.75053,3.27452,-0.751666
4.09128,3.27333,-0.793056
4.15081,3.27939,-0.801051
4.20279,3.27876,-0.807479
4.2643,3.28485,-0.815789
4.32132,3.28672,-0.823157
3.39421,-2.61632,-0.641607
3.37576,-2.63527,-0.641137
3.03754,3.42879,-0.744127
3.13048,3.32252,-0.741431
3.15013,3.30253,-0.741263
3.48329,3.22985,-0.773107
3.52266,3.2264,-0.777656
3.96526,3.24823,-0.837302
3.43518,-2.61877,-0.699477
3.40344,-2.62775,-0.696108
3.41987,-2.67408,-0.703184
2.76431,3.28196,-0.746153
2.84821,3.25792,-0.752813
2.86228,3.23376,-0.751193
2.85581,3.18683,-0.743993
2.9898,3.17595,-0.759113
3.09518,3.16893,-0.771533
3.13324,3.16876,-0.776394
3.44308,3.19522,-0.820495
3.48945,3.19863,-0.827155
3.77263,3.21082,-0.867476
3.8141,3.20596,-0.872696
3.40582,-2.59398,-0.744353
3.39452,-2.61844,-0.745433
3.35513,-2.62105,-0.740033
2.74433,3.13621,-0.775327
2.8537,3.14258,-0.790482
2.88952,3.14308,-0.795278
3.08129,3.15194,-0.822327
3.11851,3.15111,-0.827315
3.29885,3.17368,-0.855515
3.34315,3.17705,-0.862229
3.38905,3.18134,-0.869327
3.393,-2.58663,-0.794703
3.37707,-2.6074,-0.794703
3.36874,-2.63412,-0.796621
3.38406,-2.67971,-0.804486
2.08107,3.19301,-0.750525
2.10764,3.1908,-0.753164
2.12718,3.17781,-0.753164
2.15323,3.17442,-0.755599
2.176,3.16599,-0.756817
2.82847,3.11546,-0.832723
2.87073,3.12328,-0.839827
2.82331,1.12643,-0.590594
2.81467,1.10301,-0.587144
2.82778,1.08818,-0.588565
1.60229,3.2761,-0.763515
1.62193,3.26534,-0.7633
2.01152,3.08643,-0.771688
2.03204,3.07647,-0.772333
2.05848,3.07531,-0.775344
2.92905,3.10971,-0.901164
2.94606,3.08956,-0.900519
2.81049,1.12106,-0.626727
2.78822,1.09238,-0.619844
2.83771,1.09175,-0.629953
1.1792,3.22647,-0.757023
1.20271,3.22921,-0.759509
1.2232,3.22359,-0.759961
1.24295,3.21603,-0.759961
1.26373,3.21106,-0.760639
1.51515,3.09928,-0.760413
1.53501,3.09167,-0.760865
1.55395,3.08219,-0.760865
1.5786,3.08387,-0.763802
1.60154,3.0819,-0.765836
1.62633,3.08322,-0.768774
1.64476,3.07232,-0.768548
1.66497,3.06474,-0.769226
1.68563,3.05788,-0.770129
1.77342,3.03831,-0.776231
1.797,3.03575,-0.77849
1.82411,3.03886,-0.782332
1.85134,3.04176,-0.786173
2.16682,3.07236,-0.832272
2.19413,3.07089,-0.835661
2.22492,3.07394,-0.840406
2.25123,3.07044,-0.843344
2.27526,3.06361,-0.845378
2.30221,3.06049,-0.848541
2.48268,3.05914,-0.874076
2.50573,3.04912,-0.875658
2.52439,3.03369,-0.875658
2.79233,1.11463,-0.657596
2.79277,1.09499,-0.656014
2.81035,1.08203,-0.658726
2.9682,1.12192,-0.696237
1.18374,3.11773,-0.776618
1.19585,3.09229,-0.771861
1.21195,3.07766,-0.769958
1.22901,3.06566,-0.768769
1.2445,3.04996,-0.766628
1.26356,3.04317,-0.766866
1.28296,3.03714,-0.767342
1.30349,3.03368,-0.768531
1.33296,3.05055,-0.775191
1.3485,3.03521,-0.773288
1.37269,3.03927,-0.776618
1.47082,3.00708,-0.77971
1.49183,3.00322,-0.781137
1.51111,2.99574,-0.781613
1.53698,3.00111,-0.785657
1.6103,3.00657,-0.795171
1.63659,3.01114,-0.799214
1.6602,3.0104,-0.801831
1.76441,3.02161,-0.816816
1.78985,3.02243,-0.820146
1.81485,3.02221,-0.823238
1.84296,3.02679,-0.827757
1.87118,3.03113,-0.832276
1.90417,3.04265,-0.838936
1.928,3.03911,-0.841315
1.95396,3.03866,-0.844645
2.2802,3.0303,-0.888648
2.29581,3.01239,-0.887459
2.31603,3.00055,-0.888172
2.76954,1.12445,-0.691942
2.78901,1.11248,-0.695272
2.80302,1.09819,-0.697174
2.80064,1.07748,-0.694796
2.82446,1.0668,-0.699315
1.06138,2.96203,-0.767634
1.08053,2.95819,-0.76838
1.10272,2.9624,-0.771364
1.12122,2.95648,-0.771613
1.15051,2.97846,-0.779571
1.16557,2.96323,-0.777333
1.18733,2.96501,-0.77982
1.20806,2.96395,-0.781561
1.22882,2.96274,-0.783301
1.25338,2.97032,-0.787529
1.27502,2.97058,-0.789767
1.60061,2.99114,-0.830801
1.62448,2.99147,-0.833785
1.65263,2.99926,-0.839008
1.67714,3.00006,-0.842241
1.70364,3.00403,-0.846469
1.72929,3.00611,-0.850199
2.06314,3.00406,-0.89546
2.08873,3.00168,-0.898694
2.77933,1.12983,-0.730082
2.78351,1.11167,-0.729336
2.79208,1.09528,-0.729833
2.79965,1.07848,-0.730082
2.80893,1.06231,-0.730828
3.03062,1.1249,-0.789767
0.975435,2.94062,-0.793787
0.995625,2.94098,-0.795607
1.01743,2.94577,-0.798727
1.03773,2.94584,-0.800547
1.0597,2.95033,-0.803667
1.67979,2.99977,-0.885307
1.70674,3.00452,-0.889987
1.72466,2.99316,-0.889727
2.97177,1.22674,-0.825247
2.80389,1.13728,-0.774287
2.77852,1.10718,-0.764927
2.78167,1.0887,-0.763887
2.79911,1.07577,-0.767007
2.85534,1.07734,-0.781307
1.0344,2.94188,-0.837101
2.77492,1.12747,-0.802421
2.78089,1.11007,-0.80215
2.78317,1.09123,-0.800795
2.78981,1.07413,-0.800795
2.80175,1.05903,-0.802421
2.81181,1.04316,-0.803505
2.77477,1.1249,-0.838703
1.14032,2.226,-0.906896
1.15568,2.22228,-0.908315
1.16798,2.21266,-0.90725
