x,y,z
4.34374,18.7992,-0.657262
4.42829,18.6429,-0.652481
5.0966,17.1773,-0.607728
5.19552,17.1246,-0.606937
5.51183,17.3959,-0.619626
5.61837,15.7002,-0.563047
5.70262,15.6326,-0.561789
6.1822,16.6296,-0.601402
6.07208,16.0315,-0.57987
6.76136,17.5258,-0.638929
6.20148,15.7856,-0.573292
6.36837,15.9226,-0.580086
6.45276,15.8508,-0.578828
6.54569,15.8008,-0.578432
6.87308,16.3073,-0.599784
6.99191,16.3089,-0.60151
7.05351,16.1778,-0.598059
7.18302,16.2027,-0.600755
6.65649,14.7698,-0.545973
6.74907,14.7333,-0.546153
6.82205,14.6544,-0.544679
7.21309,14.3285,-0.540258
7.85239,14.9086,-0.569338
7.939,14.8513,-0.568978
7.78659,13.9427,-0.537669
8.29323,14.431,-0.561933
8.30563,14.2494,-0.556505
14.1281,6.15846,-0.517612
14.3834,6.16495,-0.526131
13.5819,-7.80523,-0.526706
13.7436,-8.23837,-0.539611
13.493,-8.20108,-0.531199
13.4109,-8.26431,-0.529869
13.3811,-8.35968,-0.530768
13.268,-8.4026,-0.528144
13.071,-8.61899,-0.526418
12.9015,-8.62129,-0.521386
12.7665,-8.64481,-0.517827
12.5609,-9.55778,-0.530984
12.5195,-9.64809,-0.531774
12.4443,-9.71243,-0.531055
12.3115,-9.73097,-0.527712
12.2633,-9.8157,-0.528252
10.7828,-12.9768,-0.570129
10.7119,-13.0536,-0.570632
10.6907,-13.192,-0.574011
10.7563,-13.4408,-0.582458
10.8248,-13.6978,-0.591229
3.61667,16.5496,-0.782678
3.66818,16.3049,-0.77166
3.78301,16.3463,-0.77485
3.80721,16.0031,-0.75895
3.9122,16.0076,-0.760352
4.00452,15.96,-0.759192
4.08644,15.8732,-0.756099
4.17101,15.7996,-0.753682
4.24467,15.6879,-0.749381
4.30404,15.5287,-0.742712
4.60601,14.8342,-0.714586
4.70299,14.8247,-0.715553
4.99166,14.207,-0.691631
5.08817,14.2024,-0.692984
5.12212,14.0255,-0.685493
5.18265,13.9254,-0.681965
5.24039,13.8205,-0.678196
5.30566,13.7378,-0.675586
6.22987,9.56702,-0.515431
6.68991,10.003,-0.545297
8.18969,10.224,-0.596862
8.20697,10.1177,-0.593382
8.43752,10.2725,-0.606237
7.30394,8.67288,-0.511662
7.72904,8.73338,-0.52732
8.9088,9.9431,-0.608992
9.03218,9.83524,-0.609137
9.2754,9.85459,-0.617836
9.3357,9.79749,-0.617836
9.21882,9.55669,-0.605512
9.2717,9.49423,-0.605126
8.87481,8.7592,-0.566368
9.12933,8.90052,-0.579948
9.28161,8.93858,-0.58652
9.77552,9.29938,-0.615854
9.06308,8.51619,-0.564773
9.19715,8.53653,-0.570186
9.21843,8.45158,-0.568156
9.26197,8.38748,-0.567624
9.39339,8.29899,-0.569509
8.78193,7.20084,-0.512532
8.81198,7.1355,-0.511662
10.1088,6.92914,-0.556026
10.8703,6.60016,-0.578353
11.4549,5.49815,-0.577821
11.6293,5.49433,-0.58536
11.6782,5.43003,-0.586182
14.1495,6.16168,-0.709753
12.1903,3.20753,-0.57294
12.2262,3.13689,-0.573762
11.9297,-0.444466,-0.540658
12.2748,-0.910647,-0.558587
11.8041,-0.948626,-0.536019
11.2064,-1.94944,-0.513402
11.1563,-2.36681,-0.514851
11.0578,-3.13839,-0.519201
10.8892,-3.52849,-0.516881
10.8484,-3.58897,-0.515915
10.744,-3.70133,-0.51287
10.7446,-3.77546,-0.514078
10.7697,-4.00847,-0.519056
10.4848,-4.34823,-0.512242
10.5573,-4.4544,-0.517461
10.6399,-4.56636,-0.52326
10.7756,-4.70306,-0.531911
10.3859,-4.60909,-0.512822
10.5213,-4.74665,-0.521521
10.4993,-4.81444,-0.521907
10.5293,-4.90661,-0.525097
10.6181,-5.02754,-0.531476
10.6726,-5.13372,-0.536067
10.6597,-5.20831,-0.537082
10.4648,-5.27312,-0.530026
10.6487,-5.61388,-0.545491
10.6079,-5.67582,-0.545152
10.3271,-5.60737,-0.531621
10.4465,-5.75545,-0.540126
9.71869,-6.16012,-0.519781
9.7892,-8.55673,-0.592126
9.74848,-8.62722,-0.592899
9.73107,-8.71886,-0.595219
9.72918,-8.82538,-0.598602
9.73444,-8.93963,-0.602516
9.72549,-9.04203,-0.605561
9.76003,-9.18642,-0.611553
6.54078,-11.8954,-0.619866
3.66807,15.0206,-0.895018
3.71792,14.8293,-0.884547
3.78621,14.7182,-0.879071
4.15327,13.385,-0.807761
4.22386,13.3231,-0.805474
4.27508,13.2029,-0.799516
4.34348,13.1386,-0.797109
4.44029,13.1599,-0.800178
4.45661,12.9455,-0.788263
4.46287,12.7098,-0.774964
7.55707,6.27737,-0.555136
7.47428,6.13149,-0.545688
8.94095,7.0633,-0.649795
9.43747,6.81843,-0.664779
8.85579,6.31587,-0.618623
7.97453,5.32612,-0.540994
7.97289,5.25456,-0.538527
8.06607,5.24527,-0.54292
9.91051,4.46355,-0.618141
9.603,-0.296624,-0.542077
9.48828,-0.351362,-0.535277
9.75044,-0.480962,-0.551405
9.76126,-0.541555,-0.552247
8.81805,-3.2183,-0.528778
8.98505,-5.84802,-0.609175
9.01149,-5.94426,-0.613688
8.97067,-6.57099,-0.633246
8.9919,-6.67171,-0.63788
6.90509,-8.41737,-0.619225
6.83948,-8.44252,-0.617901
4.37541,12.2124,-0.908488
4.39451,12.0326,-0.896635
4.44461,11.9419,-0.89169
4.47148,11.7922,-0.882164
5.14148,9.75243,-0.766473
5.43458,9.18538,-0.740804
5.48827,9.14759,-0.740441
6.84574,4.21377,-0.548762
8.43602,3.6117,-0.63173
8.43596,3.55058,-0.629985
8.52102,-3.47292,-0.633548
8.48784,-4.14739,-0.651437
8.48815,-4.21225,-0.653545
8.47372,-4.27008,-0.654491
8.44201,-4.51721,-0.660744
8.46146,-4.59462,-0.664671
8.49412,-4.74822,-0.672161
8.52642,-4.83518,-0.677323
8.65176,-5.40988,-0.706628
8.91127,-6.44693,-0.764583
6.71752,-5.05112,-0.575448
6.67687,-5.08499,-0.574576
3.19118,-7.99049,-0.589992
4.84237,10.0681,-0.908482
4.88131,9.99164,-0.904095
4.89824,9.87224,-0.895657
5.37229,8.14137,-0.788419
5.38005,8.0453,-0.782006
5.44383,7.72352,-0.7626
5.46969,7.65997,-0.759479
5.48972,7.58913,-0.755597
5.55749,7.48759,-0.752054
5.59974,7.44857,-0.751547
5.64204,7.31617,-0.744798
5.6537,7.23901,-0.740241
5.74933,7.00029,-0.729526
5.79473,6.96794,-0.729863
5.91229,6.59928,-0.712736
7.60519,1.46145,-0.618237
7.89839,-0.148289,-0.6314
7.84155,-0.195357,-0.626675
6.44673,-1.872,-0.530911
7.98214,-2.53196,-0.671561
7.97979,-2.63942,-0.674177
7.98233,-2.69471,-0.675864
8.03453,-2.93389,-0.686749
8.05373,-2.99704,-0.690123
8.05941,-3.05558,-0.692317
8.07584,-3.11862,-0.695523
8.09271,-3.18233,-0.698814
8.11189,-3.24749,-0.702358
8.22382,-3.70958,-0.726404
8.23623,-3.77617,-0.729695
6.71186,-5.04585,-0.673502
6.66651,-5.07607,-0.671983
6.62182,-5.10653,-0.670549
3.19936,-8.00879,-0.692739
3.14542,-8.01621,-0.691642
5.78481,6.21929,-0.790611
5.79831,6.15758,-0.787117
5.81675,6.10172,-0.784399
5.84234,6.05374,-0.782749
5.85364,5.99143,-0.779158
5.8756,5.94054,-0.77712
5.90413,5.82464,-0.771102
5.91553,5.76469,-0.767802
5.91494,5.69377,-0.762949
5.93751,5.6457,-0.761298
5.9626,5.60031,-0.760037
5.97351,5.54195,-0.756931
5.99493,5.49376,-0.755281
6.00492,5.4355,-0.752175
6.02554,5.38727,-0.750525
6.04879,5.34163,-0.749263
6.07095,5.29525,-0.747904
6.0468,5.14488,-0.736548
6.07292,5.1032,-0.735868
6.10412,5.06584,-0.735868
6.12816,5.02261,-0.734995
6.69354,3.46728,-0.697432
6.7076,3.42253,-0.696655
6.72847,3.3813,-0.696655
6.79053,3.20623,-0.694617
6.96629,2.43932,-0.682096
7.32537,0.989996,-0.683164
7.46227,-0.14228,-0.690152
7.45529,-0.187915,-0.68957
7.45797,-0.233781,-0.689958
7.46236,-0.27976,-0.69054
7.48014,-0.69536,-0.694908
7.49554,-0.743205,-0.696849
7.50074,-0.790224,-0.69782
7.50564,-0.837335,-0.698791
7.51321,-0.884884,-0.700052
7.5274,-0.933414,-0.701994
7.55706,-0.984206,-0.705488
7.56173,-1.03204,-0.706556
7.59209,-1.22666,-0.712282
7.60405,-1.27651,-0.714224
7.61667,-1.32673,-0.716262
7.62895,-1.37715,-0.7183
7.64091,-1.42777,-0.720338
7.66816,-1.4816,-0.72393
7.73353,-1.69209,-0.734315
7.73174,-1.74148,-0.735189
7.74224,-1.79383,-0.737324
6.43852,-1.82907,-0.615026
6.43864,-1.87188,-0.616191
7.9594,-2.7439,-0.783331
7.9734,-2.80358,-0.786534
7.99072,-2.86487,-0.790126
6.32219,3.94617,-0.776976
6.33359,3.89948,-0.775346
6.34805,3.85487,-0.77415
6.3622,3.81023,-0.772955
6.37604,3.76556,-0.771759
6.38786,3.71987,-0.770346
6.45325,3.34522,-0.756868
6.46303,3.30014,-0.755564
6.52236,3.13107,-0.753172
6.52707,3.0842,-0.751433
6.53685,3.0399,-0.750346
6.54454,2.99477,-0.749042
6.55463,2.95089,-0.748064
6.57261,2.91061,-0.748064
6.58488,2.86785,-0.747412
6.59596,2.82465,-0.746651
6.604,2.78027,-0.745564
6.61359,2.73665,-0.744694
6.62933,2.69565,-0.744586
6.64483,2.65455,-0.744477
6.65266,2.61046,-0.743499
6.65928,2.56602,-0.742412
6.67304,2.52441,-0.742194
6.68281,2.48134,-0.741542
6.69044,2.43756,-0.740673
6.71725,2.30819,-0.738716
6.73128,2.26693,-0.738716
6.7564,2.22932,-0.740021
6.80527,2.06169,-0.739586
6.81493,2.01904,-0.73926
6.81859,1.9747,-0.738281
6.83058,1.93283,-0.738281
6.83657,1.88929,-0.737629
6.84803,1.84731,-0.737629
6.8602,1.80551,-0.737738
6.85863,1.76017,-0.736325
6.86641,1.71733,-0.735999
6.90945,1.59355,-0.737412
6.92006,1.55134,-0.737521
6.92265,1.50737,-0.73676
6.93274,1.46507,-0.736868
6.94452,1.42311,-0.737194
6.95313,1.38047,-0.737194
7.09137,0.827914,-0.742738
7.10324,0.78515,-0.743499
7.11385,0.742169,-0.744151
7.12619,0.699282,-0.74502
7.13331,0.655816,-0.745346
7.20851,0.351531,-0.751216
7.2145,0.307463,-0.751651
7.22221,0.263407,-0.752303
7.22966,0.219268,-0.752955
7.2408,0.175143,-0.754042
7.25268,0.130908,-0.755238
7.26626,0.086557,-0.756651
