x,y,z
3.21526,16.6952,-0.574802
3.29813,16.5772,-0.571207
3.37466,16.4343,-0.566714
3.49324,16.4973,-0.569805
3.59525,16.4795,-0.569949
3.69696,16.46,-0.570057
3.81116,16.4945,-0.572178
3.90999,16.4611,-0.571818
4.0057,16.4154,-0.571027
4.12214,16.4535,-0.573364
4.20759,16.3679,-0.571135
4.28731,16.2635,-0.568224
4.42247,16.3681,-0.573112
4.51829,16.3243,-0.572501
4.62218,16.3097,-0.573004
4.72662,16.2964,-0.57358
4.82482,16.2614,-0.573364
4.91406,16.197,-0.57207
5.04207,16.2592,-0.575557
5.12513,16.1755,-0.57358
5.21567,16.1171,-0.572573
5.33171,16.137,-0.57455
5.4367,16.122,-0.575233
5.54397,16.1129,-0.576168
5.65498,16.1135,-0.577498
5.74398,16.0512,-0.576455
5.84236,16.0156,-0.576455
5.944,15.9889,-0.576815
6.04164,15.9511,-0.576779
6.143,15.9231,-0.577138
6.24387,15.8935,-0.577462
5.92634,14.8175,-0.537274
6.4049,15.7333,-0.574263
6.51012,15.7149,-0.575089
6.61923,15.7051,-0.576276
6.70995,15.6513,-0.575772
6.67685,15.3139,-0.564162
6.70993,15.1356,-0.55877
7.02976,15.598,-0.578648
7.14739,15.6028,-0.580553
7.26872,15.6139,-0.582746
7.38063,15.6033,-0.584112
7.48013,15.5658,-0.584435
7.37778,15.1146,-0.568224
7.46994,15.0682,-0.568188
7.56361,15.0247,-0.568295
8.27194,14.8117,-0.573472
8.3937,14.8155,-0.575736
8.37689,14.5765,-0.567972
8.47875,14.5465,-0.568871
8.60294,14.5535,-0.571351
8.64326,14.419,-0.567936
8.73261,14.3674,-0.568008
8.81641,14.3068,-0.56772
8.90985,14.2617,-0.568116
8.99666,14.2059,-0.56808
9.11497,14.1993,-0.570165
9.22536,14.1791,-0.57171
9.1961,13.9462,-0.564126
9.2654,13.8654,-0.563083
9.43659,13.9357,-0.568619
9.51288,13.8644,-0.568044
9.60347,13.8139,-0.568403
9.69899,13.7703,-0.569086
9.71886,13.6202,-0.565096
9.98667,13.8154,-0.576419
10.0813,13.7676,-0.57703
10.1632,13.7023,-0.576887
10.2477,13.6404,-0.576923
10.3306,13.5765,-0.576887
10.4607,13.5738,-0.579654
10.5228,13.4826,-0.578432
10.4895,13.2712,-0.57171
10.7337,13.4102,-0.581092
10.7038,13.2059,-0.574694
10.8087,13.1693,-0.57606
10.9174,13.1366,-0.577641
11.0088,13.0823,-0.578253
11.1173,13.048,-0.579834
11.2279,13.0151,-0.581524
11.3332,12.9753,-0.582926
11.4351,12.931,-0.584148
11.5315,12.8799,-0.585082
11.6305,12.8311,-0.586161
11.7475,12.8015,-0.58821
11.8884,12.7965,-0.591517
11.9893,12.7474,-0.592703
12.0914,12.6989,-0.593961
12.167,12.6223,-0.593853
12.2324,12.5353,-0.593242
12.4397,12.5922,-0.599928
12.533,12.5319,-0.600755
12.6729,12.5173,-0.603954
12.7731,12.4623,-0.60514
12.8702,12.4038,-0.606183
12.9895,12.3659,-0.608339
13.0789,12.299,-0.609022
13.2618,12.3185,-0.614306
13.3762,12.2727,-0.616212
13.509,12.2427,-0.619015
13.6092,12.1823,-0.620238
13.7458,12.1535,-0.623221
13.8337,12.0807,-0.623868
13.9809,12.059,-0.627355
14.041,11.9613,-0.626708
14.0093,11.7868,-0.621783
13.9492,11.5907,-0.6156
13.9289,11.4301,-0.611359
13.9537,11.3079,-0.609274
13.9807,11.1884,-0.607333
13.9926,11.0578,-0.604745
14.009,10.9318,-0.602408
14.0489,10.8249,-0.601186
14.1174,10.7403,-0.601294
14.1455,10.6252,-0.599604
14.2056,10.5347,-0.599389
14.2095,10.403,-0.596693
14.2391,10.2911,-0.595183
14.2653,10.1774,-0.593566
14.2532,10.0373,-0.590294
14.2669,9.91657,-0.58821
14.2854,9.80001,-0.586376
14.2932,9.67688,-0.584112
14.334,9.57678,-0.583321
14.3032,9.42979,-0.579475
14.2812,9.29009,-0.57606
14.2749,9.1618,-0.573364
14.2523,9.02432,-0.570021
14.2345,8.89117,-0.56693
14.1399,8.71193,-0.560639
14.1393,8.59231,-0.558374
14.1292,8.46789,-0.55575
14.0905,8.32765,-0.551976
14.0766,8.2033,-0.54928
14.0218,8.05653,-0.544931
13.9901,7.92454,-0.541588
14.0018,7.81809,-0.540078
13.9506,7.67758,-0.536016
13.9439,7.56278,-0.533823
13.9565,7.45918,-0.532457
6.59121,-13.7189,-0.51071
6.3641,-14.5999,-0.536124
2.91811,15.123,-0.708255
3.00597,15.0803,-0.707047
3.18998,15.0384,-0.706854
3.27942,15.0058,-0.706226
3.37253,14.9903,-0.706467
3.46737,14.982,-0.707095
3.56247,14.974,-0.707772
3.65499,14.9548,-0.707917
3.74571,14.9282,-0.707724
3.83425,14.8933,-0.707144
3.91052,14.8126,-0.704292
3.9969,14.7719,-0.703471
4.09894,14.7885,-0.705549
4.19314,14.7755,-0.706177
4.29041,14.7726,-0.707337
4.37756,14.7345,-0.706757
4.49285,14.7895,-0.710913
4.56189,14.692,-0.707385
4.65679,14.679,-0.708159
4.73969,14.6283,-0.707047
4.8074,14.5326,-0.703664
4.89712,14.5047,-0.703761
4.99839,14.5102,-0.705597
5.09825,14.5104,-0.707192
5.1562,14.3923,-0.702746
5.2475,14.3689,-0.703181
5.29621,14.2306,-0.69772
5.3944,14.2268,-0.699218
5.50678,14.2587,-0.702601
5.59965,14.2386,-0.703326
5.67354,14.1705,-0.701586
9.30123,11.1836,-0.666839
9.39348,11.1546,-0.668627
11.6745,9.69351,-0.697237
11.6804,9.57799,-0.693902
11.6063,9.39864,-0.685638
11.6091,9.28358,-0.682255
11.5929,9.1546,-0.677761
11.4451,7.94895,-0.637263
11.4673,7.8605,-0.635717
11.5872,7.83869,-0.639921
11.6969,7.60284,-0.638036
12.101,5.26943,-0.601646
12.1239,5.19115,-0.601163
12.1298,5.10581,-0.59981
12.1517,5.02747,-0.599327
12.1739,4.94943,-0.598892
12.1661,4.85944,-0.59691
12.1761,4.77704,-0.595895
12.1838,4.69398,-0.594784
12.1965,4.61312,-0.593962
12.2095,4.53263,-0.593189
12.209,4.44737,-0.591739
12.1787,4.35187,-0.588791
12.1891,4.27144,-0.58797
12.1924,4.18878,-0.58681
12.2444,4.12282,-0.588163
12.2875,4.05356,-0.589081
12.3178,3.97993,-0.589371
12.3163,3.89614,-0.588067
12.3247,3.81577,-0.587293
12.3422,3.73833,-0.587003
12.3419,3.65572,-0.585844
12.3382,3.57242,-0.584539
12.3522,3.49447,-0.584152
12.3724,3.41835,-0.584104
12.3893,3.34133,-0.58391
12.3999,3.2627,-0.583427
12.4091,3.18383,-0.582896
12.4264,3.10714,-0.582799
12.4229,3.0254,-0.581687
12.4092,2.94151,-0.580093
12.3968,2.85835,-0.578595
12.3985,2.77874,-0.577821
12.4124,2.70197,-0.577676
12.4337,2.62679,-0.577918
12.428,2.54604,-0.576855
12.416,2.46429,-0.575502
12.3926,2.38071,-0.573617
12.3834,2.30024,-0.572457
12.3767,2.22051,-0.571442
12.3999,2.14623,-0.571925
12.4975,2.08424,-0.576081
12.4884,2.00404,-0.575018
12.4541,1.92021,-0.572747
12.3965,1.83352,-0.569364
12.3926,1.75532,-0.568639
12.3685,1.67456,-0.566948
12.3944,1.60068,-0.567721
12.401,1.52424,-0.567576
12.3774,1.44429,-0.565981
12.4131,1.14047,-0.566175
12.0705,-0.449696,-0.547472
12.0615,-0.523491,-0.547182
12.0401,-0.596601,-0.546312
12.0242,-0.669801,-0.545732
12.003,-0.742521,-0.544911
11.9942,-0.815885,-0.544717
11.9661,-0.887767,-0.543606
11.9614,-0.961253,-0.543654
11.9423,-1.03351,-0.543026
11.9427,-1.10741,-0.543364
11.9277,-1.17988,-0.542978
11.9024,-1.25117,-0.542108
11.8707,-1.32153,-0.540948
11.8723,-1.39551,-0.541431
11.8545,-1.46722,-0.540996
11.8176,-1.53633,-0.539643
11.7901,-1.60639,-0.538773
11.782,-1.67898,-0.53887
11.7725,-1.75139,-0.538918
11.7507,-1.82191,-0.538387
11.7422,-1.89445,-0.538532
11.7333,-1.96696,-0.538677
11.7122,-2.03738,-0.538242
11.6926,-2.10797,-0.537903
11.6922,-2.18205,-0.538532
11.6805,-2.25413,-0.538628
11.6567,-2.32381,-0.538145
11.6383,-2.39448,-0.537952
11.6146,-2.46398,-0.537517
11.5934,-2.53393,-0.537227
11.5747,-2.60436,-0.537082
11.5527,-2.67398,-0.536792
11.5458,-2.74712,-0.537275
11.5258,-2.8172,-0.53713
11.5025,-2.88641,-0.53684
11.4884,-2.95793,-0.537033
